week, cumTotOrders, cumCusOrders, cumStoreOrders, cumCost, curTotOrders, curCusOrders, curStoreOrders, curCost, currentCount
1, 892043, 510243, 381800, 3824321.7158724484, 49, 49, 0, 279.3751311064591, 49
51, 892171, 510281, 381890, 3824679.87443855, 128, 38, 90, 358.1585661014858, 40
1, 892204, 510314, 381890, 3824931.1526112426, 33, 33, 0, 251.27817269284301, 33
1, 892272, 510352, 381920, 3825234.0147823454, 68, 38, 30, 302.86217110259, 39
1, 892347, 510387, 381960, 3825544.3978779837, 75, 35, 40, 310.38309563827124, 36
1, 892421, 510431, 381990, 3825854.5950867506, 74, 44, 30, 310.1972087668518, 45
51, 892503, 510463, 382040, 3826172.016756594, 82, 32, 50, 317.42166984345636, 33
1, 892540, 510500, 382040, 3826431.04932805, 37, 37, 0, 259.03257145596604, 37
1, 892577, 510537, 382040, 3826690.081899506, 37, 37, 0, 259.03257145596604, 37
1, 892645, 510565, 382080, 3826991.944070609, 68, 28, 40, 301.86217110259, 29
51, 892755, 510595, 382160, 3827334.997254655, 110, 30, 80, 343.0531840464366, 32
1, 892783, 510623, 382160, 3827575.629918034, 28, 28, 0, 240.63266337912057, 28
1, 892821, 510661, 382160, 3827836.512297654, 38, 38, 0, 260.88237961983884, 38
51, 892951, 510701, 382250, 3828196.3771351925, 130, 40, 90, 359.86483753851803, 42
1, 893024, 510744, 382280, 3828505.3784137615, 73, 43, 30, 309.00127856917646, 44
1, 893065, 510785, 382280, 3828771.622367205, 41, 41, 0, 266.24395344352433, 41
51, 893158, 510828, 382330, 3829100.8646471123, 93, 43, 50, 329.24227990714814, 44
1, 893225, 510865, 382360, 3829402.4652023697, 67, 37, 30, 301.6005552576305, 38
1, 893311, 510911, 382400, 3829725.291367017, 86, 46, 40, 322.82616464756694, 47
1, 893384, 510954, 382430, 3830034.292645586, 73, 43, 30, 309.00127856917646, 44
51, 893470, 510990, 382480, 3830356.1188102337, 86, 36, 50, 321.82616464756694, 37
1, 893542, 511022, 382520, 3830662.913873258, 72, 32, 40, 306.79506302439404, 33
1, 893583, 511063, 382520, 3830929.1578267016, 41, 41, 0, 266.24395344352433, 41
1, 893626, 511106, 382520, 3831198.8327869046, 43, 43, 0, 269.6749602031015, 43
1, 893706, 511146, 382560, 3831515.002543149, 80, 40, 40, 316.1697562442441, 41
51, 893833, 511193, 382640, 3831873.302225448, 127, 47, 80, 358.2996822992933, 49
1, 893879, 511239, 382640, 3832147.9312941623, 46, 46, 0, 274.6290687140218, 46
1, 893963, 511283, 382680, 3832468.5713045658, 84, 44, 40, 320.64001040350905, 45
1, 894035, 511325, 382710, 3832776.36636759, 72, 42, 30, 307.79506302439404, 43
51, 894121, 511361, 382760, 3833098.1925322376, 86, 36, 50, 321.82616464756694, 37
1, 894196, 511396, 382800, 3833408.575627876, 75, 35, 40, 310.38309563827124, 36
1, 894234, 511434, 382800, 3833669.458007496, 38, 38, 0, 260.88237961983884, 38
1, 894318, 511478, 382840, 3833990.0980178993, 84, 44, 40, 320.64001040350905, 45
1, 894384, 511514, 382870, 3834290.4250061763, 66, 36, 30, 300.32698827717985, 37
51, 894474, 511554, 382920, 3834616.5320350006, 90, 40, 50, 326.1070288241023, 41
1, 894517, 511597, 382920, 3834886.2069952036, 43, 43, 0, 269.6749602031015, 43
1, 894595, 511635, 382960, 3835200.0897818236, 78, 38, 40, 313.8827866200841, 39
1, 894638, 511678, 382960, 3835469.7647420266, 43, 43, 0, 269.6749602031015, 43
51, 894774, 511734, 383040, 3835835.660039061, 136, 56, 80, 365.89529703482884, 58
1, 894850, 511770, 383080, 3836147.219211435, 76, 36, 40, 311.5591723737189, 37
1, 894895, 511815, 383080, 3836420.221217846, 45, 45, 0, 273.00200641113514, 45
51, 895021, 511851, 383170, 3836776.6581137297, 126, 36, 90, 356.43689588345075, 38
1, 895065, 511895, 383170, 3837048.00907142, 44, 44, 0, 271.35095769013947, 44
1, 895133, 511933, 383200, 3837350.8712425227, 68, 38, 30, 302.86217110259, 39
1, 895173, 511973, 383200, 3837615.3579284595, 40, 40, 0, 264.4866859365871, 40
51, 895304, 512014, 383290, 3837976.070256675, 131, 41, 90, 360.7123282155055, 43
1, 895352, 512062, 383290, 3838253.8850592654, 48, 48, 0, 277.8148025904985, 48
1, 895451, 512091, 383360, 3838587.3192738183, 99, 29, 70, 333.43421455299045, 31
1, 895492, 512132, 383360, 3838853.563227262, 41, 41, 0, 266.24395344352433, 41
51, 895588, 512178, 383410, 3839185.8801432764, 96, 46, 50, 332.31691601465747, 47
1, 895625, 512215, 383410, 3839444.9127147323, 37, 37, 0, 259.03257145596604, 37
1, 895657, 512247, 383410, 3839694.154137733, 32, 32, 0, 249.24142300054422, 32
1, 895736, 512286, 383450, 3840009.184887863, 79, 39, 40, 315.03075013013313, 40
1, 895806, 512326, 383480, 3840314.535648715, 70, 40, 30, 305.3507608519078, 41
51, 895902, 512372, 383530, 3840646.8525647298, 96, 46, 50, 332.31691601465747, 47
1, 895940, 512410, 383530, 3840907.7349443496, 38, 38, 0, 260.88237961983884, 38
1, 895985, 512455, 383530, 3841180.7369507607, 45, 45, 0, 273.00200641113514, 45
1, 896033, 512503, 383530, 3841458.551753351, 48, 48, 0, 277.8148025904985, 48
51, 896193, 512543, 383650, 3841839.5076353587, 160, 40, 120, 380.95588200778457, 43
1, 896243, 512593, 383650, 3842120.422430206, 50, 50, 0, 280.9147948472494, 50
1, 896277, 512627, 383650, 3842373.696070483, 34, 34, 0, 253.2736402766418, 34
51, 896371, 512671, 383700, 3842703.9697963307, 94, 44, 50, 330.273725847777, 45
1, 896477, 512707, 383770, 3843044.2378399405, 106, 36, 70, 340.2680436096278, 38
1, 896518, 512748, 383770, 3843310.481793384, 41, 41, 0, 266.24395344352433, 41
1, 896557, 512787, 383770, 3843573.181733328, 39, 39, 0, 262.6999399439383, 39
51, 896683, 512823, 383860, 3843929.6186292116, 126, 36, 90, 356.43689588345075, 38
1, 896748, 512858, 383890, 3844228.659780655, 65, 35, 30, 299.04115144336777, 36
1, 896783, 512893, 383890, 3844483.8897085646, 35, 35, 0, 255.22992790977875, 35
1, 896824, 512934, 383890, 3844750.133662008, 41, 41, 0, 266.24395344352433, 41
51, 896917, 512977, 383940, 3845079.3759419154, 93, 43, 50, 329.24227990714814, 44
1, 896959, 513019, 383940, 3845347.348931418, 42, 42, 0, 267.97298950218305, 42
1, 897066, 513056, 384010, 3845688.5710766874, 107, 37, 70, 341.2221452697031, 39
1, 897096, 513086, 384010, 3845933.6058086194, 30, 30, 0, 245.0347319320716, 30
1, 897161, 513121, 384040, 3846232.646960063, 65, 35, 30, 299.04115144336777, 36
51, 897246, 513156, 384090, 3846553.383987734, 85, 35, 50, 320.73702767108114, 36
1, 897357, 513197, 384160, 3846898.370705775, 111, 41, 70, 344.9867180408456, 43
1, 897401, 513241, 384160, 3847169.7216634653, 44, 44, 0, 271.35095769013947, 44
51, 897496, 513286, 384210, 3847501.0202276004, 95, 45, 50, 331.2985641352145, 46
1, 897533, 513323, 384210, 3847760.0527990563, 37, 37, 0, 259.03257145596604, 37
1, 897564, 513354, 384210, 3848007.2139052334, 31, 31, 0, 247.1611061770567, 31
51, 897722, 513392, 384330, 3848386.6531144893, 158, 38, 120, 379.43920925585275, 41
1, 897772, 513442, 384330, 3848667.5679093366, 50, 50, 0, 280.9147948472494, 50
1, 897811, 513481, 384330, 3848930.2678492805, 39, 39, 0, 262.6999399439383, 39
1, 897858, 513528, 384330, 3849206.50089915, 47, 47, 0, 276.2330498695885, 47
51, 897952, 513572, 384380, 3849536.7746249977, 94, 44, 50, 330.273725847777, 45
1, 898026, 513606, 384420, 3849845.9718337646, 74, 34, 40, 309.1972087668518, 35
1, 898102, 513652, 384450, 3850158.5310061383, 76, 46, 30, 312.5591723737189, 47
51, 898197, 513697, 384500, 3850489.8295702734, 95, 45, 50, 331.2985641352145, 46
1, 898268, 513738, 384530, 3850796.4078810923, 71, 41, 30, 306.57831081870995, 42
1, 898348, 513778, 384570, 3851112.5776373367, 80, 40, 40, 316.1697562442441, 41
1, 898388, 513818, 384570, 3851377.0643232735, 40, 40, 0, 264.4866859365871, 40
51, 898502, 513852, 384650, 3851723.822310965, 114, 34, 80, 346.75798769167545, 36
1, 898542, 513892, 384650, 3851988.308996902, 40, 40, 0, 264.4866859365871, 40
1, 898655, 513935, 384720, 3852335.1480407715, 113, 43, 70, 346.83904386951343, 45
1, 898696, 513976, 384720, 3852601.391994215, 41, 41, 0, 266.24395344352433, 41
51, 898787, 514017, 384770, 3852928.551056154, 91, 41, 50, 327.1590619387661, 42
1, 898820, 514050, 384770, 3853179.829228847, 33, 33, 0, 251.27817269284301, 33
1, 898888, 514088, 384800, 3853482.6913999496, 68, 38, 30, 302.86217110259, 39
1, 898967, 514127, 384840, 3853797.72215008, 79, 39, 40, 315.03075013013313, 40
51, 899057, 514167, 384890, 3854123.829178904, 90, 40, 50, 326.1070288241023, 41
1, 899132, 514212, 384920, 3854435.2122745425, 75, 45, 30, 311.38309563827124, 46
1, 899213, 514253, 384960, 3854752.5122745424, 81, 41, 40, 317.3, 42
51, 899298, 514288, 385010, 3855073.2493022135, 85, 35, 50, 320.73702767108114, 36
1, 899333, 514323, 385010, 3855328.479230123, 35, 35, 0, 255.22992790977875, 35
1, 899422, 514372, 385050, 3855654.527095687, 89, 49, 40, 326.0478655640733, 50
1, 899462, 514412, 385050, 3855919.013781624, 40, 40, 0, 264.4866859365871, 40
1, 899575, 514455, 385120, 3856265.8528254936, 113, 43, 70, 346.83904386951343, 45
51, 899670, 514500, 385170, 3856597.1513896286, 95, 45, 50, 331.2985641352145, 46
1, 899753, 514543, 385210, 3856916.686337558, 83, 43, 40, 319.5349479292333, 44
1, 899823, 514583, 385240, 3857222.03709841, 70, 40, 30, 305.3507608519078, 41
1, 899861, 514621, 385240, 3857482.91947803, 38, 38, 0, 260.88237961983884, 38
1, 899928, 514648, 385280, 3857783.5200332874, 67, 27, 40, 300.6005552576305, 28
51, 900045, 514685, 385360, 3858133.006850086, 117, 37, 80, 349.4868167986058, 39
1, 900080, 514720, 385360, 3858388.2367779957, 35, 35, 0, 255.22992790977875, 35
1, 900116, 514756, 385360, 3858645.385752274, 36, 36, 0, 257.1489742783178, 36
1, 900177, 514787, 385390, 3858939.1539915414, 61, 31, 30, 293.7682392671241, 32
51, 900261, 514821, 385440, 3859258.794001945, 84, 34, 50, 319.64001040350905, 35
1, 900336, 514856, 385480, 3859569.177097583, 75, 35, 40, 310.38309563827124, 36
1, 900372, 514892, 385480, 3859826.3260718617, 36, 36, 0, 257.1489742783178, 36
1, 900448, 514938, 385510, 3860138.8852442354, 76, 46, 30, 312.5591723737189, 47
51, 900553, 514993, 385560, 3860480.09383153, 105, 55, 50, 341.208587294368, 56
1, 900636, 515036, 385600, 3860799.6287794593, 83, 43, 40, 319.5349479292333, 44
1, 900701, 515071, 385630, 3861098.669930903, 65, 35, 30, 299.04115144336777, 36
51, 900789, 515109, 385680, 3861422.6513622636, 88, 38, 50, 323.98143136087856, 39
1, 900861, 515141, 385720, 3861729.446425288, 72, 32, 40, 306.79506302439404, 33
1, 900898, 515178, 385720, 3861988.478996744, 37, 37, 0, 259.03257145596604, 37
51, 900990, 515220, 385770, 3862316.6830982124, 92, 42, 50, 328.20410146824725, 43
1, 901060, 515260, 385800, 3862622.0338590643, 70, 40, 30, 305.3507608519078, 41
1, 901096, 515296, 385800, 3862879.182833343, 36, 36, 0, 257.1489742783178, 36
1, 901201, 515331, 385870, 3863218.4914206374, 105, 35, 70, 339.30858729436795, 37
51, 901294, 515374, 385920, 3863547.7337005446, 93, 43, 50, 329.24227990714814, 44
1, 901377, 515417, 385960, 3863867.268648474, 83, 43, 40, 319.5349479292333, 44
1, 901414, 515454, 385960, 3864126.30121993, 37, 37, 0, 259.03257145596604, 37
1, 901482, 515492, 385990, 3864429.1633910327, 68, 38, 30, 302.86217110259, 39
51, 901571, 515531, 386040, 3864754.2112565967, 89, 39, 50, 325.0478655640733, 40
1, 901644, 515564, 386080, 3865062.2125351657, 73, 33, 40, 308.00127856917646, 34
1, 901673, 515593, 386080, 3865305.072113876, 29, 29, 0, 242.8595787106084, 29
1, 901716, 515636, 386080, 3865574.7470740792, 43, 43, 0, 269.6749602031015, 43
51, 901884, 515684, 386200, 3865961.667648447, 168, 48, 120, 386.9205743678508, 51
1, 901921, 515721, 386200, 3866220.700219903, 37, 37, 0, 259.03257145596604, 37
1, 901958, 515758, 386200, 3866479.732791359, 37, 37, 0, 259.03257145596604, 37
1, 901988, 515788, 386200, 3866724.767523291, 30, 30, 0, 245.0347319320716, 30
51, 902108, 515818, 386290, 3867075.9426152557, 120, 30, 90, 351.1750919646873, 32
1, 902175, 515855, 386320, 3867377.543170513, 67, 37, 30, 301.6005552576305, 38
1, 902223, 515903, 386320, 3867655.3579731034, 48, 48, 0, 277.8148025904985, 48
1, 902279, 515959, 386320, 3867945.114453077, 56, 56, 0, 289.7564799734761, 56
51, 902368, 515998, 386370, 3868270.162318641, 89, 39, 50, 325.0478655640733, 40
1, 902449, 516039, 386410, 3868587.4623186407, 81, 41, 40, 317.3, 42
1, 902495, 516085, 386410, 3868862.091387355, 46, 46, 0, 274.6290687140218, 46
1, 902565, 516125, 386440, 3869167.4421482068, 70, 40, 30, 305.3507608519078, 41
1, 902601, 516161, 386440, 3869424.591122485, 36, 36, 0, 257.1489742783178, 36
51, 902694, 516204, 386490, 3869753.8334023925, 93, 43, 50, 329.24227990714814, 44
1, 902767, 516247, 386520, 3870062.8346809614, 73, 43, 30, 309.00127856917646, 44
1, 902860, 516300, 386560, 3870393.0769608687, 93, 53, 40, 330.24227990714814, 54
1, 902901, 516341, 386560, 3870659.3209143123, 41, 41, 0, 266.24395344352433, 41
1, 902957, 516397, 386560, 3870949.0773942857, 56, 56, 0, 289.7564799734761, 56
51, 903049, 516439, 386610, 3871277.281495754, 92, 42, 50, 328.20410146824725, 43
1, 903159, 516479, 386680, 3871621.3346798006, 110, 40, 70, 344.0531840464366, 42
1, 903196, 516516, 386680, 3871880.3672512565, 37, 37, 0, 259.03257145596604, 37
1, 903235, 516555, 386680, 3872143.0671912003, 39, 39, 0, 262.6999399439383, 39
51, 903315, 516585, 386730, 3872458.2369474447, 80, 30, 50, 315.1697562442441, 31
1, 903358, 516628, 386730, 3872727.9119076477, 43, 43, 0, 269.6749602031015, 43
1, 903440, 516670, 386770, 3873046.3335774913, 82, 42, 40, 318.42166984345636, 43
51, 903560, 516710, 386850, 3873398.508669456, 120, 40, 80, 352.1750919646873, 42
1, 903606, 516756, 386850, 3873673.13773817, 46, 46, 0, 274.6290687140218, 46
1, 903654, 516804, 386850, 3873950.9525407604, 48, 48, 0, 277.8148025904985, 48
1, 903694, 516844, 386850, 3874215.439226697, 40, 40, 0, 264.4866859365871, 40
1, 903777, 516887, 386890, 3874534.9741746266, 83, 43, 40, 319.5349479292333, 44
51, 903902, 516932, 386970, 3874891.5443271147, 125, 45, 80, 356.57015248821097, 47
1, 903930, 516960, 386970, 3875132.1769904937, 28, 28, 0, 240.63266337912057, 28
1, 904036, 516996, 387040, 3875472.4450341035, 106, 36, 70, 340.2680436096278, 38
1, 904065, 517025, 387040, 3875715.304612814, 29, 29, 0, 242.8595787106084, 29
51, 904154, 517064, 387090, 3876040.352478378, 89, 39, 50, 325.0478655640733, 40
1, 904229, 517109, 387120, 3876351.7355740163, 75, 45, 30, 311.38309563827124, 46
1, 904313, 517153, 387160, 3876672.37558442, 84, 44, 40, 320.64001040350905, 45
1, 904355, 517195, 387160, 3876940.348573922, 42, 42, 0, 267.97298950218305, 42
1, 904467, 517237, 387230, 3877286.2638862617, 112, 42, 70, 345.91531233955715, 44
51, 904562, 517282, 387280, 3877617.562450397, 95, 45, 50, 331.2985641352145, 46
1, 904609, 517329, 387280, 3877893.7955002664, 47, 47, 0, 276.2330498695885, 47
1, 904642, 517362, 387280, 3878145.073672959, 33, 33, 0, 251.27817269284301, 33
51, 904729, 517399, 387330, 3878467.981253957, 87, 37, 50, 322.9075809977351, 38
1, 904835, 517435, 387400, 3878808.2492975667, 106, 36, 70, 340.2680436096278, 38
1, 904869, 517469, 387400, 3879061.5229378436, 34, 34, 0, 253.2736402766418, 34
51, 905007, 517517, 387490, 3879428.0668673953, 138, 48, 90, 366.54392955194305, 50
1, 905078, 517558, 387520, 3879734.645178214, 71, 41, 30, 306.57831081870995, 42
1, 905120, 517600, 387520, 3880002.6181677165, 42, 42, 0, 267.97298950218305, 42
1, 905198, 517648, 387550, 3880317.5009543365, 78, 48, 30, 314.8827866200841, 49
51, 905285, 517685, 387600, 3880640.4085353343, 87, 37, 50, 322.9075809977351, 38
1, 905364, 517724, 387640, 3880955.4392854646, 79, 39, 40, 315.03075013013313, 40
1, 905405, 517765, 387640, 3881221.683238908, 41, 41, 0, 266.24395344352433, 41
51, 905492, 517802, 387690, 3881544.590819906, 87, 37, 50, 322.9075809977351, 38
1, 905533, 517843, 387690, 3881810.8347733496, 41, 41, 0, 266.24395344352433, 41
1, 905642, 517882, 387760, 3882153.949404849, 109, 39, 70, 343.114631499574, 41
1, 905687, 517927, 387760, 3882426.9514112603, 45, 45, 0, 273.00200641113514, 45
51, 905773, 517963, 387810, 3882748.7775759078, 86, 36, 50, 321.82616464756694, 37
1, 905809, 517999, 387810, 3883005.9265501862, 36, 36, 0, 257.1489742783178, 36
1, 905842, 518032, 387810, 3883257.204722879, 33, 33, 0, 251.27817269284301, 33
51, 905931, 518071, 387860, 3883582.252588443, 89, 39, 50, 325.0478655640733, 40
1, 906045, 518115, 387930, 3883930.0105761345, 114, 44, 70, 347.75798769167545, 46
1, 906089, 518159, 387930, 3884201.361533825, 44, 44, 0, 271.35095769013947, 44
1, 906178, 518208, 387970, 3884527.409399389, 89, 49, 40, 326.0478655640733, 50
51, 906283, 518263, 388020, 3884868.6179866833, 105, 55, 50, 341.208587294368, 56
1, 906362, 518302, 388060, 3885183.6487368136, 79, 39, 40, 315.03075013013313, 40
1, 906406, 518346, 388060, 3885454.999694504, 44, 44, 0, 271.35095769013947, 44
51, 906522, 518382, 388140, 3885803.581497995, 116, 36, 80, 348.5818034911291, 38
1, 906564, 518424, 388140, 3886071.5544874975, 42, 42, 0, 267.97298950218305, 42
1, 906643, 518463, 388180, 3886386.585237628, 79, 39, 40, 315.03075013013313, 40
1, 906685, 518505, 388180, 3886654.55822713, 42, 42, 0, 267.97298950218305, 42
51, 906783, 518553, 388230, 3886988.8928554947, 98, 48, 50, 334.33462836457886, 49
1, 906864, 518594, 388270, 3887306.1928554946, 81, 41, 40, 317.3, 42
1, 906943, 518643, 388300, 3887622.223605625, 79, 49, 30, 316.03075013013313, 50
1, 907029, 518689, 388340, 3887945.0497702723, 86, 46, 40, 322.82616464756694, 47
51, 907121, 518731, 388390, 3888273.253871741, 92, 42, 50, 328.20410146824725, 43
1, 907203, 518773, 388430, 3888591.6755415844, 82, 42, 40, 318.42166984345636, 43
1, 907239, 518809, 388430, 3888848.824515863, 36, 36, 0, 257.1489742783178, 36
1, 907275, 518845, 388430, 3889105.9734901413, 36, 36, 0, 257.1489742783178, 36
51, 907395, 518885, 388510, 3889458.148582106, 120, 40, 80, 352.1750919646873, 42
1, 907435, 518925, 388510, 3889722.635268043, 40, 40, 0, 264.4866859365871, 40
1, 907554, 518974, 388580, 3890074.918663245, 119, 49, 70, 352.28339520229764, 51
1, 907601, 519021, 388580, 3890351.1517131147, 47, 47, 0, 276.2330498695885, 47
1, 907639, 519059, 388580, 3890612.0340927346, 38, 38, 0, 260.88237961983884, 38
51, 907724, 519094, 388630, 3890932.7711204058, 85, 35, 50, 320.73702767108114, 36
1, 907762, 519132, 388630, 3891193.6535000256, 38, 38, 0, 260.88237961983884, 38
1, 907865, 519165, 388700, 3891531.026750081, 103, 33, 70, 337.37325005549695, 35
1, 907899, 519199, 388700, 3891784.300390358, 34, 34, 0, 253.2736402766418, 34
51, 907992, 519242, 388750, 3892113.5426702653, 93, 43, 50, 329.24227990714814, 44
1, 908064, 519284, 388780, 3892421.3377332897, 72, 42, 30, 307.79506302439404, 43
1, 908104, 519324, 388780, 3892685.8244192265, 40, 40, 0, 264.4866859365871, 40
1, 908184, 519364, 388820, 3893001.994175471, 80, 40, 40, 316.1697562442441, 41
51, 908275, 519405, 388870, 3893329.15323741, 91, 41, 50, 327.1590619387661, 42
1, 908337, 519437, 388900, 3893624.2598637394, 62, 32, 30, 295.1066263296683, 33
1, 908412, 519472, 388940, 3893934.6429593777, 75, 35, 40, 310.38309563827124, 36
1, 908458, 519518, 388940, 3894209.272028092, 46, 46, 0, 274.6290687140218, 46
51, 908542, 519552, 388990, 3894528.9120384953, 84, 34, 50, 319.64001040350905, 35
1, 908623, 519593, 389030, 3894846.212038495, 81, 41, 40, 317.3, 42
1, 908686, 519626, 389060, 3895142.643363221, 63, 33, 30, 296.43132472612575, 34
1, 908721, 519661, 389060, 3895397.8732911306, 35, 35, 0, 255.22992790977875, 35
51, 908813, 519703, 389110, 3895726.077392599, 92, 42, 50, 328.20410146824725, 43
1, 908859, 519749, 389110, 3896000.706461313, 46, 46, 0, 274.6290687140218, 46
1, 908898, 519788, 389110, 3896263.406401257, 39, 39, 0, 262.6999399439383, 39
1, 909013, 519833, 389180, 3896612.0786183192, 115, 45, 70, 348.6722170622053, 47
51, 909110, 519880, 389230, 3896945.4075175906, 97, 47, 50, 333.3288992714996, 48
1, 909143, 519913, 389230, 3897196.6856902833, 33, 33, 0, 251.27817269284301, 33
1, 909188, 519958, 389230, 3897469.6876966944, 45, 45, 0, 273.00200641113514, 45
1, 909266, 519996, 389270, 3897783.5704833143, 78, 38, 40, 313.8827866200841, 39
